FID,gid,geom,id,ciad,localidade_id,nome,tipo,efetivacao,fir,jurisdicao,latitude_dec,longitude_dec,latitude,longitude,elevacao,elev_uom,tipo_util,cat_sigla,opr,wh,cidade,uf,utc,emenda_n,emenda,airport_pk
airport.3322,3322,MULTIPOINT ((-68.545555555556 0.124722222222)),63807c1d-cbe8-4ab5-a986-a85ce529f20a,AM0054,SWTR,Taraquá,AD,2018-07-19,SBAZ,CINDACTA 4,0.12472222,-68.54555556,00 07 29N,068 32 44W,75,M,PRIV,NAC,VFR DIURNA,HJ,São Gabriel da Cachoeira,AM,-4,29/18,2023-03-23,704
airport.3836,3836,MULTIPOINT ((-46.400555555556 -12.433888888889)),ef5d5222-07d5-4c1c-afaa-a052c8411264,TO0009,SWTY,TAGUATINGA,AD,2018-07-19,SBRE,CINDACTA 3,-12.43388889,-46.40055556, 12 26 02S, 046 24 02W,597,M,PUB,NAC,VFR DIURNA,,Taguatinga,TO,-3,29/18,2023-03-23,706
airport.4198,4198,MULTIPOINT ((-69.200555555556 1.216388888889)),b237f85b-551f-4276-94c6-53f49f910d71,AM0055,SWUK,Uapui-Cachoeira,AD,2018-07-19,SBAZ,CINDACTA 4,1.21638889,-69.20055556,01 12 59N,069 12 02W,76,M,PRIV,NAC,VFR DIURNA,HJ,São Gabriel da Cachoeira,AM,-4,29/18,2023-03-23,710
airport.1001,1001,MULTIPOINT ((-63.646944444444 2.835277777778)),67cda6df-d447-4607-887a-72c94e983bf3,RR0113,SWUQ,Surucucu,AD,2022-03-24,SBAZ,CINDACTA 4,2.83527778,-63.64694444, 02 50 07N, 063 38 49W,916.8,M,PRIV,NAC,VFR DIURNA,HJ,Alto Alegre,RR,-4,13/22,2023-03-23,712
airport.102,102,MULTIPOINT ((-47.968611111111 -16.261666666667)),9419e410-e20d-4c4d-9756-4d9f55e95f51,GO0025,SWUZ,BRIGADEIRO ARARIPE MACEDO,AD,2023-02-23,SBBS,CINDACTA 1,-16.26166667,-47.96861111, 16 15 42S, 047 58 07W,996,M,PUB,NAC,VFR DIURNA,,Luziânia,GO,-3,8/23,2023-03-23,713
airport.22,22,MULTIPOINT ((-49.157222222222 -13.404444444444)),3bb12ad5-9047-41f2-b26f-bf36b8f3c958,GO0012,SWWA,PORANGATU,AD,2023-03-16,SBBS,CINDACTA 1,-13.40444444,-49.15722222, 13 24 16S, 049 09 26W,366,M,PUB,NAC,VFR,,Porangatu,GO,-3,11/23,2023-03-23,716
airport.825,825,MULTIPOINT ((-39.108055555556 -16.541388888889)),55d0928c-8e41-4d4d-84d6-942552442929,BA0068,SBTV,Terravista,AD,2022-06-23,SBRE,CINDACTA 3,-16.54138889,-39.10805556,16 32 29S,039 06 29W,50,M,PRIV,NAC,VFR,,Porto Seguro,BA,-3,26/22,2023-03-23,727
airport.2967,2967,MULTIPOINT ((-47.719166666667 -22.156666666667)),38f5ace7-68ea-4ee9-aebc-fe571b2e3908,SP0077,SDAF,Fazenda Palmeiras,AD,2018-07-19,SBBS,CINDACTA 1,-22.15666667,-47.71916667,22 09 24S,047 43 09W,854,M,PRIV,NAC,VFR,,Analândia,SP,-3,29/18,2023-03-23,728
airport.3227,3227,MULTIPOINT ((-51.283333333333 -21.275277777778)),6c194905-2c69-45ee-9056-88d4110a1914,SP0079,SDAS,Fazenda Santo Antônio,AD,2018-07-19,SBCW,CINDACTA 2,-21.27527778,-51.28333333,21 16 31S,051 17 00W,352,M,PRIV,NAC,VFR DIURNA,HJ,Mirandópolis,SP,-3,29/18,2023-03-23,730
airport.2932,2932,MULTIPOINT ((-47.5575 -23.687222222222)),05b24f86-dccb-47e3-a139-e75a8bacdb75,SP0080,SDBN,Associação Recreativa Fazenda Bonanza,AD,2018-07-19,SBCW,CRCEA-SE,-23.68722222,-47.5575,23 41 14S,047 33 27W,706,M,PRIV,NAC,VFR,,Salto de Pirapora,SP,-3,29/18,2023-03-23,731
airport.3775,3775,MULTIPOINT ((-47.758333333333 -24.870833333333)),5327ff1b-56e6-434e-b4a1-e3c721bb3d6d,SP0081,SDBV,Balneário São Januário,AD,2018-07-19,SBCW,CINDACTA 2,-24.87083333,-47.75833333,24 52 15S,047 45 30W,8,M,PRIV,NAC,VFR DIURNA,HJ,Ilha Comprida,SP,-3,29/18,2023-03-23,732
airport.4733,4733,MULTIPOINT ((-53.591111111111 -17.686944444444)),6ae54048-e190-4088-af75-edb0bd5a7e85,MT0032,SDCJ,Fazenda São Domingos,AD,2018-07-19,SBBS,CINDACTA 1,-17.68694444,-53.59111111,17 41 13S,053 35 28W,568,M,PRIV,NAC,VFR DIURNA,HJ,Alto Araguaia,MT,-4,29/18,2023-03-23,734
airport.3448,3448,MULTIPOINT ((-49.208888888889 -23.154166666667)),8ccbfdc1-0dc4-42a1-8016-3e148c177507,SP0083,SDCL,Fazenda Campo Alegre,AD,2018-07-19,SBCW,CINDACTA 2,-23.15416667,-49.20888889,23 09 15S,049 12 32W,665,M,PRIV,NAC,VFR DIURNA,HJ,Cerqueira César,SP,-3,29/18,2023-03-23,735
airport.4287,4287,MULTIPOINT ((-46.1625 -12.863333333333)),1e4ea79b-9d9e-426c-bda9-bd4825a59fa8,BA0069,SDCM,Sete Povos,AD,2018-07-19,SBBS,CINDACTA 1,-12.86333333,-46.1625,12 51 48S,046 09 45W,901,M,PRIV,NAC,VFR DIURNA,HJ,São Desidério,BA,-3,29/18,2023-03-23,736
airport.4710,4710,MULTIPOINT ((-46.828888888889 -24.070555555556)),cb81ab86-dd1a-4b3c-a66a-8972252db42e,SP0084,SDCR,Fazenda Caiçara,AD,2018-07-19,SBCW,CRCEA-SE,-24.07055556,-46.82888889,24 04 14S,046 49 44W,12,M,PRIV,NAC,VFR DIURNA,HJ,Itanhaém,SP,-3,29/18,2023-03-23,737
airport.4283,4283,MULTIPOINT ((-49.985833333333 -22.481388888889)),602681e3-3884-4d1a-95a3-dc707f75cff7,SP0088,SDDK,Saint-Exupéry,AD,2018-07-19,SBCW,CINDACTA 2,-22.48138889,-49.98583333,22 28 53S,049 59 09W,575,M,PRIV,NAC,VFR DIURNA,HJ,Ocauçu,SP,-3,29/18,2023-03-23,744
airport.4821,4821,MULTIPOINT ((-45.508888888889 -11.694166666667)),ab52a193-aaa5-48a3-a882-795d5b67af8e,BA0071,SDDQ,Fazenda São Francisco,AD,2018-07-19,SBRE,CINDACTA 3,-11.69416667,-45.50888889,11 41 39S,045 30 32W,756,M,PRIV,NAC,VFR DIURNA,HJ,Riachão das Neves,BA,-3,29/18,2023-03-23,745
airport.2926,2926,MULTIPOINT ((-48.846111111111 -21.129444444444)),28aee16a-ec10-45a1-9d27-9930dd9a6b64,SP0089,SDDV,Usina Catanduva,AD,2018-07-19,SBBS,CINDACTA 1,-21.12944444,-48.84611111,21 07 37S,048 50 41W,567,M,PRIV,NAC,VFR DIURNA,HJ,Palmares Paulista,SP,-3,29/18,2023-03-23,746
airport.2472,2472,MULTIPOINT ((-50.504444444444 -19.884166666667)),5203099a-248f-438c-83ce-eb39bc3c633c,SP0090,SDDX,Fazenda Paiquerê,AD,2019-10-10,SBBS,CINDACTA 1,-19.88416667,-50.50444444, 19 53 03S, 050 30 16W,430,M,PRIV,NAC,VFR DIURNA,HJ,Populina,SP,-3,41/19,2023-03-23,747
airport.3586,3586,MULTIPOINT ((-51.451666666667 -22.101111111111)),7c8eb5b2-ebc0-4420-aa71-eeabadaf118b,SP0094,SDEM,Estância Machado,AD,2018-07-19,SBCW,CINDACTA 2,-22.10111111,-51.45166667,22 06 04S,051 27 06W,423,M,PRIV,NAC,VFR DIURNA,HJ,Álvares Machado,SP,-3,29/18,2023-03-23,753
airport.4728,4728,MULTIPOINT ((-48.659444444444 -21.878611111111)),7c96f82e-03d8-4922-a8b5-75c6af83a507,SP0095,SDEO,Fazenda Entre Rios,AD,2018-07-19,SBBS,CINDACTA 1,-21.87861111,-48.65944444,21 52 43S,048 39 34W,521,M,PRIV,NAC,VFR DIURNA,HJ,Ibitinga,SP,-3,29/18,2023-03-23,755
airport.3726,3726,MULTIPOINT ((-50.855 -20.765555555556)),3a3ac819-4177-46a5-b0e6-e69593f467f7,SP0096,SDER,Fazenda Entre Rios,AD,2018-07-19,SBBS,CINDACTA 1,-20.76555556,-50.855,20 45 56S,050 51 18W,370,M,PRIV,NAC,VFR DIURNA,HJ,Sud Mennucci,SP,-3,29/18,2023-03-23,756
airport.4692,4692,MULTIPOINT ((-47.861944444444 -20.761944444444)),c291dab5-51c8-43c6-a5d8-b22f8ca801e3,SP0097,SDES,Estância Colorado,AD,2018-07-19,SBBS,CINDACTA 1,-20.76194444,-47.86194444,20 45 43S,047 51 43W,723,M,PRIV,NAC,VFR DIURNA,HJ,Sales Oliveira,SP,-3,29/18,2023-03-23,757
airport.3098,3098,MULTIPOINT ((-49.188888888889 -20.488888888889)),ff1acb1a-9db4-4467-a5c2-60ef7a70e7ff,SP0098,SDFC,Fazenda Constância,AD,2018-07-19,SBBS,CINDACTA 1,-20.48888889,-49.18888889,20 29 20S,049 11 20W,509,M,PRIV,NAC,VFR DIURNA,HJ,Altair,SP,-3,29/18,2023-03-23,760
airport.2936,2936,MULTIPOINT ((-47.371944444444 -21.445)),df617e62-8306-47e3-ab3a-ba4b44f9a155,SP0099,SDFH,Fazenda Amália,AD,2018-07-19,SBBS,CINDACTA 1,-21.445,-47.37194444,21 26 42S,047 22 19W,707,M,PRIV,NAC,VFR DIURNA,HJ,Santa Rosa de Viterbo,SP,-3,29/18,2023-03-23,763
airport.4817,4817,MULTIPOINT ((-46.808888888889 -22.415277777778)),dfc0c8bc-2de6-436d-8daa-248fcabf83bb,SP0101,SDFT,Virgolino de Oliveira,AD,2018-07-19,SBBS,CINDACTA 1,-22.41527778,-46.80888889,22 24 55S,046 48 32W,656,M,PRIV,NAC,VFR DIURNA,HJ,Itapira,SP,-3,29/18,2023-03-23,768
airport.3375,3375,MULTIPOINT ((-52.163055555556 -21.870555555556)),59366d0f-0587-4d5a-9502-64b6684c25fe,SP0102,SDFU,Fazenda Ponte Funda,AD,2018-07-19,SBCW,CINDACTA 2,-21.87055556,-52.16305556,21 52 14S,052 09 47W,295,M,PRIV,NAC,VFR DIURNA,HJ,Presidente Epitácio,SP,-3,29/18,2023-03-23,769
airport.3612,3612,MULTIPOINT ((-48.181944444444 -20.276944444444)),14ac4c0e-258c-49af-8e0a-d4313aef7bbe,SP0103,SDGB,Usina Colorado,AD,2018-07-19,SBBS,CINDACTA 1,-20.27694444,-48.18194444,20 16 37S,048 10 55W,606,M,PRIV,NAC,VFR DIURNA,HJ,Guaíra,SP,-3,29/18,2023-03-23,771
airport.3923,3923,MULTIPOINT ((-50.743055555556 -20.9275)),e81f4356-0631-459b-a58c-6c39c3984cb6,SP0104,SDGY,Fazenda Anhangaí,AD,2018-07-19,SBBS,CINDACTA 1,-20.9275,-50.74305556,20 55 39S,050 44 35W,360,M,PRIV,NAC,VFR DIURNA,HJ,Araçatuba,SP,-3,29/18,2023-03-23,775
airport.1206,1206,MULTIPOINT ((-49.980833333333 -21.87)),8e685ae1-a973-40b0-8e2a-2f71e0445925,SP0105,SDHC,Fazenda Koga,AD,2022-01-06,SBBS,CINDACTA 1,-21.87,-49.98083333,21 52 12S,049 58 51W,394,M,PRIV,NAC,VFR DIURNA,HJ,Getulina,SP,-3,2/22,2023-03-23,776
airport.4066,4066,MULTIPOINT ((-46.843055555556 -22.491666666667)),ba0f0a76-c6df-4e97-bf21-a4c438d073ab,SP0106,SDHE,Fazenda Herdade,AD,2018-07-19,SBBS,CRCEA-SE,-22.49166667,-46.84305556,22 29 30S,046 50 35W,740,M,PRIV,NAC,VFR DIURNA,HJ,Itapira,SP,-3,29/18,2023-03-23,777
airport.4329,4329,MULTIPOINT ((-53.283333333333 -21.161666666667)),665b7e99-59d9-4efc-8a2d-b9411cc4f4f2,MS0032,SDHP,Modelo II,AD,2018-07-19,SBCW,CINDACTA 2,-21.16166667,-53.28333333, 21 09 42S, 053 17 00W,369,M,PRIV,NAC,VFR DIURNA,HJ,Ribas do Rio Pardo,MS,-4,29/18,2023-03-23,778
airport.2994,2994,MULTIPOINT ((-51.535 -30.749722222222)),184fc2e2-c3e9-4b52-ad38-02349b8a180c,RS0055,SDHX,D'Tapes,AD,2018-07-19,SBCW,CINDACTA 2,-30.74972222,-51.535,30 44 59S,051 32 06W,40,M,PRIV,NAC,VFR DIURNA,HJ,Tapes,RS,-3,29/18,2023-03-23,779
airport.3628,3628,MULTIPOINT ((-46.775833333333 -22.160555555556)),58219bcd-4bd4-4fb5-95f0-e91f222ba689,SP0107,SDIB,Irmãos  Ribeiro,AD,2018-07-19,SBBS,CINDACTA 1,-22.16055556,-46.77583333, 22 09 38S, 046 46 33W,925,M,PRIV,NAC,VFR DIURNA,HJ,Espírito Santo do Pinhal,SP,-3,29/18,2023-03-23,780
airport.4769,4769,MULTIPOINT ((-46.069444444444 -23.565555555556)),8d7376b0-8fe0-426a-b486-222356225ab8,SP0108,SDIH,Fazenda Irohy,AD,2018-07-19,SBCW,CRCEA-SE,-23.56555556,-46.06944444, 23 33 56S, 046 04 10W,752,M,PRIV,NAC,VFR DIURNA,HJ,Biritiba-Mirim,SP,-3,29/18,2023-03-23,781
airport.3822,3822,MULTIPOINT ((-44.288055555556 -22.902222222222)),f7adae64-3021-41c8-b7f3-3c8df218ac9f,RJ0015,SDIL,Fazenda Pedra Branca,AD,2018-07-19,SBCW,CRCEA-SE,-22.90222222,-44.28805556,22 54 08S,044 17 17W,16,M,PRIV,NAC,VFR,,Angra dos Reis,RJ,-3,29/18,2023-03-23,782
airport.897,897,MULTIPOINT ((-48.832777777778 -21.599722222222)),aec12ec9-2881-4e50-ab47-1d38b356715f,SP0109,SDIO,Aeroclube de Itápolis,AD,2022-05-05,SBBS,CINDACTA 1,-21.59972222,-48.83277778, 21 35 59S, 048 49 58W,557,M,PRIV,NAC,VFR,H24,Itápolis,SP,-3,19/22,2023-03-23,784
airport.3755,3755,MULTIPOINT ((-45.775555555556 -23.043333333333)),78b689f6-e01c-4164-99ce-8431ea20fad3,SP0110,SDIP,Fazenda Centro de Vôo a Vela Ipuã,AD,2018-07-19,SBCW,CRCEA-SE,-23.04333333,-45.77555556,23 02 36S,045 46 32W,583,M,PRIV,NAC,VFR DIURNA,HJ,Caçapava,SP,-3,29/18,2023-03-23,785
airport.761,761,MULTIPOINT ((-47.861944444444 -22.194722222222)),6ff30046-9cc9-4553-a275-5150e169f4d3,SP0111,SDJA,Dr. José Augusto de Arruda Botelho,AD,2022-07-14,SBBS,CINDACTA 1,-22.19472222,-47.86194444,22 11 41S,047 51 43W,783,M,PRIV,NAC,VFR,,Itirapina,SP,-3,29/22,2023-03-23,788
airport.3561,3561,MULTIPOINT ((-48.4475 -23.846111111111)),85796a2a-d9c9-40df-8f34-b195ef81f3d9,SP0112,SDJF,Fazenda Jequitibá,AD,2018-07-19,SBCW,CINDACTA 2,-23.84611111,-48.4475,23 50 46S,048 26 51W,704,M,PRIV,NAC,VFR DIURNA,HJ,Buri,SP,-3,29/18,2023-03-23,789
airport.3316,3316,MULTIPOINT ((-47.733888888889 -21.096666666667)),8ad6caec-c315-4f8b-aabb-443d04da725c,SP0114,SDJN,Fazenda São Luiz,AD,2018-07-19,SBBS,CINDACTA 1,-21.09666667,-47.73388889,21 05 48S,047 44 02W,589,M,PRIV,NAC,VFR DIURNA,HJ,Jardinópolis,SP,-3,29/18,2023-03-23,790
airport.4542,4542,MULTIPOINT ((-60.241666666667 4.727222222222)),35258699-61fc-4777-8564-9566c1481373,RR0003,SDJS,Andorinha,AD,2018-07-19,SBAZ,CINDACTA 4,4.72722222,-60.24166667,04 43 38N,060 14 30W,224,M,PRIV,NAC,VFR DIURNA,HJ,Uiramutã,RR,-4,29/18,2023-03-23,793
airport.4306,4306,MULTIPOINT ((-59.835 4.165)),fd1342eb-9c6e-4974-b698-c1bbafe12541,RR0004,SDKA,Angical,AD,2018-07-19,SBAZ,CINDACTA 4,4.165,-59.835,04 09 54N,059 50 06W,56,M,PRIV,NAC,VFR DIURNA,HJ,Normandia,RR,-4,29/18,2023-03-23,795
airport.379,379,MULTIPOINT ((-49.462222222222 -22.303611111111)),c8d8cea8-6523-476e-a2cd-71b75dcd466e,SP0116,SDKC,Fazenda São Lucas,AD,2022-11-21,SBBS,CINDACTA 1,-22.30361111,-49.46222222,22 18 13S,049 27 44W,540,M,PRIV,NAC,VFR DIURNA,HJ,Gália,SP,-3,47/22,2023-03-23,796
airport.3419,3419,MULTIPOINT ((-59.777222222222 3.836666666667)),97e38e8a-db86-4c3c-b3ca-78023df1a16c,RR0005,SDKL,Caracaranã,AD,2018-07-19,SBAZ,CINDACTA 4,3.83666667,-59.77722222,03 50 12N,059 46 38W,33,M,PRIV,NAC,VFR DIURNA,HJ,Normandia,RR,-4,29/18,2023-03-23,798
airport.3894,3894,MULTIPOINT ((-48.788611111111 -20.257777777778)),2f490f97-6b47-4bed-b0d1-7fd7dec00845,SP0117,SDKO,Fazenda Campo Grande,AD,2018-07-19,SBBS,CINDACTA 1,-20.25777778,-48.78861111,20 15 28S,048 47 19W,558,M,PRIV,NAC,VFR DIURNA,HJ,Colômbia,SP,-3,29/18,2023-03-23,800
airport.4459,4459,MULTIPOINT ((-60.47 4.558055555556)),c2beb3f9-7101-4b0e-92b4-c924db29cb74,RR0006,SDKZ,Caraparu 4,AD,2018-07-19,SBAZ,CINDACTA 4,4.55805556,-60.47,04 33 29N,060 28 12W,239,M,PRIV,NAC,VFR DIURNA,HJ,Uiramutã,RR,-4,29/18,2023-03-23,805
airport.1444,1444,MULTIPOINT ((-48.524444444444 -22.483333333333)),f323286a-90fe-4428-88a2-714b7134db67,SP0119,SDLU,Fazenda Santa Luíza,AD,2021-09-02,SBBS,CINDACTA 1,-22.48333333,-48.52444444, 22 29 00S, 048 31 28W,543,M,PRIV,NAC,VFR,H24,Barra Bonita,SP,-3,36/21,2023-03-23,810
airport.4172,4172,MULTIPOINT ((-48.392777777778 -21.629444444444)),08a84a50-6ab8-4632-b7c4-327f3e0d32c8,SP0121,SDME,Marchesan S.A,AD,2018-07-19,SBBS,CINDACTA 1,-21.62944444,-48.39277778,21 37 46S,048 23 34W,590,M,PRIV,NAC,VFR,,Matão,SP,-3,29/18,2023-03-23,816
airport.3402,3402,MULTIPOINT ((-63.746944444444 2.675833333333)),bb005cb6-8738-4f0f-8e47-01bae07c90d1,RR0008,SDMG,HAXIU,AD,2018-07-19,SBAZ,CINDACTA 4,2.67583333,-63.74694444,02 40 33N,063 44 49W,120,M,PRIV,NAC,VFR DIURNA,HJ,Alto Alegre,RR,-4,29/18,2023-03-23,817
airport.4145,4145,MULTIPOINT ((-60.786111111111 4.557777777778)),b32949d9-a471-4a12-b873-0654ba650787,RR0009,SDMM,Lago Verde,AD,2018-07-19,SBAZ,CINDACTA 4,4.55777778,-60.78611111,04 33 28N,060 47 10W,330,M,PRIV,NAC,VFR DIURNA,HJ,Pacaraima,RR,-4,29/18,2023-03-23,819
airport.1396,1396,MULTIPOINT ((-48.604166666667 -22.274444444444)),7783714c-fec0-49ce-9bfa-bbd1da93c3b5,SP0123,SDMV,Fazenda Morro Vermelho,AD,2021-09-30,SBBS,CINDACTA 1,-22.27444444,-48.60416667,22 16 28S,048 36 15W,529,M,PRIV,NAC,VFR DIURNA,HJ,Jaú,SP,-3,40/21,2023-03-23,821
airport.4257,4257,MULTIPOINT ((-50.682222222222 -14.112222222222)),cbf0d03b-b8e9-427b-88bc-9ba565982fa5,GO0041,SDMW,Fazenda Karajá,AD,2018-07-19,SBBS,CINDACTA 1,-14.11222222,-50.68222222,14 06 45S,050 40 51W,254,M,PRIV,NAC,VFR DIURNA,HJ,Nova Crixás,GO,-3,29/18,2023-03-23,822
airport.1300,1300,MULTIPOINT ((-55.381666666667 -15.502777777778)),0c0124f6-599a-42d1-933e-c7217fb52e57,MT0043,SDMX,Fazenda Fontana,AD,2021-11-18,SBAZ,CINDACTA 4,-15.50277778,-55.38166667, 15 30 10S, 055 22 54W,696,M,PRIV,NAC,VFR DIURNA,HJ,Campo Verde,MT,-4,47/21,2023-03-23,823
airport.4600,4600,MULTIPOINT ((-48.995277777778 -19.671944444444)),20e842de-9016-4082-b09f-de654cfb2143,MG0085,SDNA,Fazenda Vale Verde,AD,2018-07-19,SBBS,CINDACTA 1,-19.67194444,-48.99527778,19 40 19S,048 59 43W,712,M,PRIV,NAC,VFR DIURNA,HJ,Comendador Gomes,MG,-3,29/18,2023-03-23,825
airport.4524,4524,MULTIPOINT ((-51.529722222222 -22.482222222222)),f02abdcd-6073-4b0f-8de3-031ae0e2fa72,SP0125,SDND,Fazenda Nova Damasco,AD,2018-07-19,SBCW,CINDACTA 2,-22.48222222,-51.52972222,22 28 56S,051 31 47W,430,M,PRIV,NAC,VFR DIURNA,HJ,Narandiba,SP,-3,29/18,2023-03-23,826
airport.3823,3823,MULTIPOINT ((-51.976388888889 -22.198611111111)),4ec200e8-4468-496c-8168-532c776ee6e3,SP0126,SDNE,Fazenda São Joaquim,AD,2018-07-19,SBCW,CINDACTA 2,-22.19861111,-51.97638889,22 11 55S,051 58 35W,483,M,PRIV,NAC,VFR DIURNA,HJ,Marabá Paulista,SP,-3,29/18,2023-03-23,827
airport.4382,4382,MULTIPOINT ((-54.058333333333 -14.965)),716c33b2-3fe6-43b1-841c-acf0d117e9c8,MT0046,SDNK,Fazenda Vitória,AD,2018-07-19,SBAZ,CINDACTA 4,-14.965,-54.05833333,14 57 54S,054 03 30W,711,M,PRIV,NAC,VFR DIURNA,HJ,Primavera do Leste,MT,-4,29/18,2023-03-23,830
airport.4626,4626,MULTIPOINT ((-46.754444444444 -21.425277777778)),eb6411db-1f00-4cb4-b809-35512799205c,SP0129,SDOB,Fazenda São José O.B.,AD,2018-07-19,SBBS,CINDACTA 1,-21.42527778,-46.75444444,21 25 31S,046 45 16W,803,M,PRIV,NAC,VFR DIURNA,HJ,Tapiratiba,SP,-3,29/18,2023-03-23,836
airport.1231,1231,MULTIPOINT ((-47.691944444444 -23.298055555556)),49ecd425-bc28-4a34-8193-513c5e17a08f,SP0130,SDOI,Centro Nacional de Pára-Quedismo,AD,2021-12-16,SBCW,CRCEA-SE,-23.29805556,-47.69194444,23 17 53S,047 41 31W,625,M,PRIV,NAC,VFR DIURNA,HJ,Boituva,SP,-3,51/21,2023-03-23,839
airport.3243,3243,MULTIPOINT ((-56.907777777778 -12.4425)),97012788-e0ff-4be7-a541-2ef69935e23f,MT0050,SDOL,Fazenda Agropesp,AD,2018-07-19,SBAZ,CINDACTA 4,-12.4425,-56.90777778, 12 26 33S, 056 54 28W,302,M,PRIV,NAC,VFR DIURNA,HJ,Tapurah,MT,-4,29/18,2023-03-23,840
airport.4183,4183,MULTIPOINT ((-47.889444444444 -20.7475)),60500d10-48fe-47b6-bab4-5d2da4038b2f,SP0131,SDOR,Fazenda Mosquito,AD,2018-07-19,SBBS,CINDACTA 1,-20.7475,-47.88944444,20 44 51S,047 53 22W,736,M,PRIV,NAC,VFR DIURNA,HJ,Orlândia,SP,-3,29/18,2023-03-23,841
airport.1402,1402,MULTIPOINT ((-44.08 -22.9275)),fedb7e7f-1561-40a2-8ad0-c32643ff5eb5,RJ0016,SDPA,Fazenda Portobello,AD,2021-09-16,SBCW,CRCEA-SE,-22.9275,-44.08, 22 55 39S, 044 04 48W,6,M,PRIV,NAC,VFR DIURNA,HJ,Mangaratiba,RJ,-3,38/21,2023-03-23,844
airport.2421,2421,MULTIPOINT ((-49.234444444444 -21.497777777778)),3549d0a3-657f-436a-8f89-b2803feee734,SP0060,SDNH,Novo Horizonte,AD,2019-12-12,SBBS,CINDACTA 1,-21.49777778,-49.23444444, 21 29 52S, 049 14 04W,465,M,PUB,NAC,VFR DIURNA,HJ,Novo Horizonte,SP,-3,50/19,2023-03-23,183
airport.4438,4438,MULTIPOINT ((-43.582222222222 -6.782222222222)),9303d833-b494-430d-9231-3fa4447bdba2,PI0005,SNGD,Guadalupe,AD,2018-07-19,SBRE,CINDACTA 3,-6.78222222,-43.58222222, 06 46 56S, 043 34 56W,172,M,PUB,NAC,VFR DIURNA,HJ,Guadalupe,PI,-3,29/18,2023-03-23,304
airport.3564,3564,MULTIPOINT ((-51.133888888889 -7.783611111111)),220dbd9c-95b2-4b60-b2b4-c26664002541,PA0092,SNGR,Gorotire,AD,2018-07-19,SBAZ,CINDACTA 4,-7.78361111,-51.13388889,07 47 01S,051 08 02W,200,M,PRIV,NAC,VFR DIURNA,HJ,Cumaru do Norte,PA,-3,29/18,2023-03-23,309
airport.627,627,MULTIPOINT ((-55.514444444444 -1.868055555556)),e0fbccb0-f063-47f5-b48b-85e793885b37,PA0016,SNTI,Óbidos,AD,2022-08-25,SBAZ,CINDACTA 4,-1.86805556,-55.51444444, 01 52 05S, 055 30 52W,100,M,PUB,NAC,VFR DIURNA,HJ,Óbidos,PA,-3,35/22,2023-03-23,429
airport.314,314,MULTIPOINT ((-53.513055555556 -25.801111111111)),76e1ee4e-bc14-4afa-acd7-e4e7cc1b9d1a,PR0030,SSRE,Realeza,AD,2022-12-22,SBCW,CINDACTA 2,-25.80111111,-53.51305556, 25 48 04S, 053 30 47W,501,M,PUB,NAC,VFR DIURNA,HJ,Realeza,PR,-3,52/22,2023-03-23,565
airport.2220,2220,MULTIPOINT ((-52.540555555556 -28.863333333333)),c6259522-b90a-4b24-9d3a-59143ca92ebb,RS0017,SSSD,Soledade,AD,2020-07-30,SBCW,CINDACTA 2,-28.86333333,-52.54055556, 28 51 48S, 052 32 26W,673,M,PUB,NAC,VFR DIURNA,HJ,Soledade,RS,-3,31/20,2023-03-23,573
airport.1672,1672,MULTIPOINT ((-54.267777777778 -30.345)),93653411-2845-4ccf-84a9-c106ec20c7e8,RS0035,SSSG,São Gabriel,AD,2021-04-01,SBCW,CINDACTA 2,-30.345,-54.26777778, 30 20 42S, 054 16 04W,145,M,PUB,NAC,VFR DIURNA,HJ,São Gabriel,RS,-3,14/21,2023-03-23,574
airport.1942,1942,MULTIPOINT ((-48.564444444444 -26.221111111111)),9fb1dad3-826f-4f3c-acde-29860e5f8d4f,SC0022,SSSS,São Francisco do Sul,AD,2020-12-03,SBCW,CINDACTA 2,-26.22111111,-48.56444444, 26 13 16S, 048 33 52W,15,M,PUB,NAC,VFR DIURNA,HJ,São Francisco do Sul,SC,-3,49/20,2023-03-23,576
airport.4455,4455,MULTIPOINT ((-54.842222222222 -29.215)),9ce9a6c3-61d6-4d1d-929b-4d9c7d0f0558,RS0015,SSST,Santiago,AD,2018-07-19,SBCW,CINDACTA 2,-29.215,-54.84222222, 29 12 54S, 054 50 32W,445,M,PUB,NAC,VFR DIURNA,HJ,Santiago,RS,-3,29/18,2023-03-23,577
airport.1311,1311,MULTIPOINT ((-51.05 -6.763055555556)),5b767768-5ab9-4159-8de7-91d8d1adc724,PA0021,SDOW,Ourilândia do Norte,AD,2021-11-11,SBAZ,CINDACTA 4,-6.76305556,-51.05, 06 45 47S, 051 02 60W,229,M,PUB,NAC,VFR,H24,Ourilândia do Norte,PA,-3,46/21,2023-03-23,188
airport.1948,1948,MULTIPOINT ((-45.431944444444 -22.943888888889)),b017cead-2849-41de-99f8-e9fcd3879771,SP0072,SDPD,Pindamonhangaba,AD,2020-11-26,SBCW,CINDACTA 2,-22.94388889,-45.43194444, 22 56 38S, 045 25 55W,574,M,PUB,NAC,VFR DIURNA,HJ,Pindamonhangaba,SP,-3,48/20,2023-03-23,189
